"state","county","fips_code","geographic_coordinates","days_with_maximum_temperature_above_35_c","days_with_maximum_temperature_above_40c","maximum_of_maximum_temperatures","drought_-_annualized_frequency","wildfire_-_annualized_frequency"
"CA","Los Angeles","6037571400","+33.8351031,-118.1600342","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.387141371003066"
"CA","Los Angeles","6037571502","+33.8421855,-118.1835447","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037571503","+33.8481676,-118.1705772","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037571504","+33.8387095,-118.1697128","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.471405497152869"
"CA","Los Angeles","6037571600","+33.8498715,-118.1813827","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037571701","+33.8478820,-118.2017298","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037571703","+33.8493201,-118.1917340","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037571704","+33.8499458,-118.1870723","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037571800","+33.8334835,-118.1970981","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.547182982917214"
"CA","Los Angeles","6037571900","+33.8319177,-118.1773895","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037572001","+33.8227205,-118.1762684","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037572002","+33.8230804,-118.1916370","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037572100","+33.8238924,-118.2035057","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037572201","+33.8161800,-118.1953378","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037572202","+33.8089196,-118.1953401","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037572301","+33.8219958,-118.2215755","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037572302","+33.8161834,-118.2105459","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037572400","+33.8248551,-118.2108384","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037572500","+33.8165383,-118.2182796","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037572600","+33.8071157,-118.2140846","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037572700","+33.8015490,-118.2127160","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037572800","+33.7952959,-118.2212087","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037572900","+33.7930319,-118.2113097","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037573002","+33.7934840,-118.1915444","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037573003","+33.7943972,-118.2020691","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037573004","+33.7934906,-118.1964734","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037573100","+33.7998434,-118.1975090","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037573201","+33.8006191,-118.1853182","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037573202","+33.7934864,-118.1850191","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.184077967586509"
"CA","Los Angeles","6037573300","+33.7932911,-118.1757078","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.171635457731056"
"CA","Los Angeles","6037573401","+33.8128912,-118.1796451","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037573402","+33.8016982,-118.1691428","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.208675536574682"
"CA","Los Angeles","6037573403","+33.7986075,-118.1589588","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.584537888742882"
"CA","Los Angeles","6037573601","+33.8262896,-118.1316155","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.355686049058257"
"CA","Los Angeles","6037573700","+33.8262637,-118.1094908","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.484067017082786"
"CA","Los Angeles","6037573800","+33.8242122,-118.0984125","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.366910315374507"
"CA","Los Angeles","6037573902","+33.8135353,-118.0775765","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.240254051686378"
"CA","Los Angeles","6037574000","+33.8144739,-118.1017387","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.338124178712221"
"CA","Los Angeles","6037574100","+33.8138403,-118.1228270","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037574201","+33.8039339,-118.1276554","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.166064388961892"
"CA","Los Angeles","6037574202","+33.8018724,-118.1432883","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.489473828296102"
"CA","Los Angeles","6037574300","+33.7994363,-118.1180820","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.169897065265002"
"CA","Los Angeles","6037574400","+33.8042037,-118.1015045","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.75297032413491"
"CA","Los Angeles","6037574500","+33.7873397,-118.1000457","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.30946123521682"
"CA","Los Angeles","6037574601","+33.7837945,-118.1148009","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.574709811651336"
"CA","Los Angeles","6037574602","+33.7781493,-118.1067858","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.279032522996058"
"CA","Los Angeles","6037574700","+33.7784358,-118.1186480","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037574800","+33.7834929,-118.1274859","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.295485654840123"
"CA","Los Angeles","6037574901","+33.7921434,-118.1251759","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.330404073587385"
"CA","Los Angeles","6037574902","+33.7913432,-118.1378391","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.18822547087166"
"CA","Los Angeles","6037575001","+33.7947040,-118.1471333","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037575002","+33.7857845,-118.1434676","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.468503613666229"
"CA","Los Angeles","6037575101","+33.7881302,-118.1623973","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037575102","+33.7844124,-118.1621912","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037575103","+33.7861933,-118.1534873","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037575201","+33.7864873,-118.1767949","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.258103372755147"
"CA","Los Angeles","6037575202","+33.7858671,-118.1704604","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037575300","+33.7862258,-118.1850264","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.369771134472186"
"CA","Los Angeles","6037575401","+33.7863532,-118.2001740","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037575402","+33.7862264,-118.1915438","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037575500","+33.7868656,-118.2146254","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037575801","+33.7796381,-118.2014531","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037575802","+33.7789620,-118.1972070","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037575803","+33.7789661,-118.1937148","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037575901","+33.7726916,-118.2023757","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.233451051248357"
"CA","Los Angeles","6037575902","+33.7723157,-118.1952012","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576001","+33.7631159,-118.1938633","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.210619250985545"
"CA","Los Angeles","6037576200","+33.7723836,-118.1867636","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576301","+33.7789685,-118.1886964","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576302","+33.7789718,-118.1828489","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576401","+33.7789740,-118.1785058","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576402","+33.7789756,-118.1741618","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576403","+33.7789729,-118.1698152","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576501","+33.7722390,-118.1787306","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576502","+33.7719180,-118.1740906","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576503","+33.7718291,-118.1697407","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576601","+33.7665662,-118.1799258","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576602","+33.7631621,-118.1714209","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576700","+33.7618269,-118.1618264","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576801","+33.7715757,-118.1642818","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576802","+33.7717856,-118.1577274","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576901","+33.7791377,-118.1646320","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576903","+33.7807787,-118.1567668","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037576904","+33.7771513,-118.1573180","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037577000","+33.7768730,-118.1401379","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.662450722733246"
"CA","Los Angeles","6037577100","+33.7707927,-118.1480649","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037577200","+33.7601259,-118.1534400","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037577300","+33.7556821,-118.1387992","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037577400","+33.7629063,-118.1351139","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037577501","+33.7551714,-118.1232111","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037577504","+33.7508616,-118.1289701","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037577602","+33.7700579,-118.1126708","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.315497700394218"
"CA","Los Angeles","6037577603","+33.7691133,-118.1273194","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.485038874288217"
"CA","Los Angeles","6037577604","+33.7557499,-118.1100855","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.23936432325887"
"CA","Los Angeles","6037599000","+33.3421559,-118.3304567","0.48562707038629","0.70512012711284","0.0200673474416185","0.929437691633815","0.874219776609724"
"CA","Los Angeles","6037599100","+32.8977598,-118.4584354","0.310099378541901","0.611607265156288","0.019328168204342","0.940442947875602","0.805368484450285"
"CA","Los Angeles","6037600100","+33.9551471,-118.2956255","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037600201","+33.9482522,-118.2972695","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037600202","+33.9426036,-118.2991423","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037600302","+33.9354750,-118.3046455","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037600303","+33.9355949,-118.2983324","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037600304","+33.9353608,-118.2940128","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037600400","+33.9369542,-118.3140872","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037600501","+33.9345627,-118.3220750","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037600502","+33.9280513,-118.3307284","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037600601","+33.9418498,-118.3220544","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037600602","+33.9416202,-118.3307594","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.547771572492335"
"CA","Los Angeles","6037600702","+33.9497147,-118.3335012","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.381638742882173"
"CA","Los Angeles","6037600703","+33.9584128,-118.3365577","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.278484997809899"
"CA","Los Angeles","6037600704","+33.9545341,-118.3237463","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.414189115199299"
"CA","Los Angeles","6037600801","+33.9654794,-118.3221115","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037600802","+33.9661039,-118.3367197","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.765207512045554"
"CA","Los Angeles","6037600902","+33.9720411,-118.3522568","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.36112023653088"
"CA","Los Angeles","6037600911","+33.9786571,-118.3522115","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037600912","+33.9771678,-118.3411003","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.582429916776172"
"CA","Los Angeles","6037601001","+33.9643251,-118.3486875","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.390741349102059"
"CA","Los Angeles","6037601002","+33.9565607,-118.3475932","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037601100","+33.9490818,-118.3482313","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037601202","+33.9490727,-118.3569389","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037601211","+33.9623830,-118.3577220","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037601212","+33.9558199,-118.3570019","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037601301","+33.9791778,-118.3638240","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037601302","+33.9692979,-118.3644426","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037601303","+33.9741892,-118.3617818","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037601401","+33.9590575,-118.3700611","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037601402","+33.9509443,-118.3657334","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037601501","+33.9436514,-118.3633462","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037601502","+33.9400821,-118.3635823","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037601600","+33.9348001,-118.3638538","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.509923893999124"
"CA","Los Angeles","6037601700","+33.9352170,-118.3498384","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.513715505913272"
"CA","Los Angeles","6037601801","+33.9436357,-118.3504258","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037601802","+33.9400113,-118.3504318","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.322095378887429"
"CA","Los Angeles","6037601900","+33.9415861,-118.3395043","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602002","+33.9274077,-118.3402541","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602003","+33.9343496,-118.3393882","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602004","+33.9343280,-118.3306448","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602103","+33.9283066,-118.3567382","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602104","+33.9278066,-118.3483855","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602105","+33.9200581,-118.3481425","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602106","+33.9204031,-118.3581593","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602200","+33.9231962,-118.3695802","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602301","+33.9067458,-118.3657428","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.294486421375383"
"CA","Los Angeles","6037602302","+33.9051125,-118.3742902","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602402","+33.9091622,-118.3568525","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602403","+33.9130743,-118.3481183","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602404","+33.9060250,-118.3481533","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602504","+33.9055479,-118.3373323","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602505","+33.9055546,-118.3416670","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602506","+33.9073761,-118.3308401","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602507","+33.9037379,-118.3308405","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602508","+33.9128073,-118.3395040","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602509","+33.9178467,-118.3338741","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602600","+33.9112721,-118.3195843","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037602700","+33.9230881,-118.3160924","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.606370455540955"
"CA","Los Angeles","6037602801","+33.9274020,-118.3001717","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.459921156373193"
"CA","Los Angeles","6037602802","+33.9201775,-118.3003773","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.248138414367061"
"CA","Los Angeles","6037602900","+33.9079762,-118.3065724","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037603001","+33.9011403,-118.2957134","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037603004","+33.8933016,-118.2965026","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037603005","+33.8982954,-118.3047564","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037603006","+33.8909348,-118.3045080","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037603101","+33.8867825,-118.2954546","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037603102","+33.8771796,-118.2952308","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037603200","+33.8701634,-118.3022069","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.517000657030223"
"CA","Los Angeles","6037603301","+33.8840986,-118.3062127","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037603302","+33.8749347,-118.3073078","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.221268615856329"
"CA","Los Angeles","6037603400","+33.8934711,-118.3134339","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037603500","+33.8993747,-118.3208781","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037603600","+33.8893924,-118.3223468","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037603702","+33.8829956,-118.3393815","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.68511826544021"
"CA","Los Angeles","6037603703","+33.8982570,-118.3395521","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.303671156373193"
"CA","Los Angeles","6037603704","+33.9001056,-118.3319132","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.582074025405169"
"CA","Los Angeles","6037603801","+33.8985392,-118.3480963","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037603802","+33.8909804,-118.3481442","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037603900","+33.8947660,-118.3576300","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.311363885238721"
"CA","Los Angeles","6037604001","+33.8837388,-118.3568418","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037604002","+33.8765977,-118.3569295","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037604100","+33.8815498,-118.3482460","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.260019710906702"
"CA","Los Angeles","6037609900","+33.7386658,-118.303129","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037620001","+33.9274666,-118.4038300","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.334524200613228"
"CA","Los Angeles","6037620002","+33.9200287,-118.4041547","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037620101","+33.9274501,-118.4208606","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037620102","+33.9201935,-118.4180630","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037620201","+33.9033703,-118.4218562","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037620301","+33.8984626,-118.4050812","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037620303","+33.8915717,-118.4018082","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.235107314936487"
"CA","Los Angeles","6037620305","+33.8933341,-118.4171775","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.246865418309242"
"CA","Los Angeles","6037620400","+33.8941912,-118.3862707","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037620501","+33.8873629,-118.3699719","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037620521","+33.8764820,-118.3656204","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037620522","+33.8764601,-118.3749726","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037620601","+33.8695960,-118.3619491","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.393520039421813"
"CA","Los Angeles","6037620602","+33.8622408,-118.3649588","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.265700284713097"
"CA","Los Angeles","6037620701","+33.8699758,-118.3812877","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037620702","+33.8620063,-118.3791618","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.39343791064389"
"CA","Los Angeles","6037620800","+33.8802482,-118.3876372","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0.329760731493649"
"CA","Los Angeles","6037620901","+33.8828078,-118.4003277","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037620904","+33.8807307,-118.4103690","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037621001","+33.8698051,-118.3938557","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037621002","+33.8696728,-118.4052294","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037621004","+33.8703091,-118.4011692","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037621102","+33.8600257,-118.3883787","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037621104","+33.8575404,-118.3992831","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037621201","+33.8496251,-118.3827737","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
"CA","Los Angeles","6037621204","+33.8464727,-118.3979526","0.48562707038629","0.70512012711284","0.0200673474416185","0.968106657906264","0"
